,Disease_id,Disease,Symptom_1,Symp1_weight,Symptom_2,Symp2_weight,Symptom_3,Symp3_weight,Symptom_4,Symp4_weight,Symptom_5,Symp5_weight,Symptom_6,Symp6_weight,Symptom_7,Symp7_weight,Symptom_8,Symp8_weight,Symptom_9,Symp9_weight,Symptom_10,Symp10_weight,Symptom_11,Symp11_weight,Symptom_12,Symp12_weight,Symptom_13,Symp13_weight,Symptom_14,Symp14_weight,Symptom_15,Symp15_weight,Symptom_16,Symp16_weight,Symptom_17,Symp17_weight,Send_to_Doctor
1410,D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1411,D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1412,D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1413,D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1414,D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1415,D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1416,D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1417,D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1418,D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1419,D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1420,D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1421,D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1422,D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1423,D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1424,D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1425,D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1426,D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1427,D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1428,D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1429,D0020,hepatitis A,joint_pain,3,vomiting,5,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,diarrhoea,6,mild_fever,5,yellowing_of_eyes,4,muscle_pain,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1430,D0024,Hepatitis E,joint_pain,3,vomiting,5,fatigue,4,high_fever,7,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,acute_liver_failure,6,coma,7,stomach_bleeding,6,0,0,0,0,0,0,0,0,1
1431,D0024,Hepatitis E,joint_pain,3,vomiting,5,fatigue,4,high_fever,7,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,acute_liver_failure,6,coma,7,stomach_bleeding,6,0,0,0,0,0,0,0,0,1
1432,D0024,Hepatitis E,joint_pain,3,vomiting,5,fatigue,4,high_fever,7,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,acute_liver_failure,6,coma,7,stomach_bleeding,6,0,0,0,0,0,0,0,0,1
1433,D0024,Hepatitis E,joint_pain,3,vomiting,5,fatigue,4,high_fever,7,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,acute_liver_failure,6,coma,7,stomach_bleeding,6,0,0,0,0,0,0,0,0,1
1434,D0024,Hepatitis E,joint_pain,3,vomiting,5,fatigue,4,high_fever,7,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,acute_liver_failure,6,coma,7,stomach_bleeding,6,0,0,0,0,0,0,0,0,1
1435,D0024,Hepatitis E,joint_pain,3,vomiting,5,fatigue,4,high_fever,7,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,acute_liver_failure,6,coma,7,stomach_bleeding,6,0,0,0,0,0,0,0,0,1
1436,D0024,Hepatitis E,joint_pain,3,vomiting,5,fatigue,4,high_fever,7,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,acute_liver_failure,6,coma,7,stomach_bleeding,6,0,0,0,0,0,0,0,0,1
1437,D0024,Hepatitis E,joint_pain,3,vomiting,5,fatigue,4,high_fever,7,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,acute_liver_failure,6,coma,7,stomach_bleeding,6,0,0,0,0,0,0,0,0,1
1438,D0024,Hepatitis E,joint_pain,3,vomiting,5,fatigue,4,high_fever,7,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,acute_liver_failure,6,coma,7,stomach_bleeding,6,0,0,0,0,0,0,0,0,1
1439,D0024,Hepatitis E,joint_pain,3,vomiting,5,fatigue,4,high_fever,7,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,acute_liver_failure,6,coma,7,stomach_bleeding,6,0,0,0,0,0,0,0,0,1
1440,D0024,Hepatitis E,joint_pain,3,vomiting,5,fatigue,4,high_fever,7,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,acute_liver_failure,6,coma,7,stomach_bleeding,6,0,0,0,0,0,0,0,0,1
1441,D0024,Hepatitis E,joint_pain,3,vomiting,5,fatigue,4,high_fever,7,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,acute_liver_failure,6,coma,7,stomach_bleeding,6,0,0,0,0,0,0,0,0,1
1442,D0024,Hepatitis E,joint_pain,3,vomiting,5,fatigue,4,high_fever,7,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,acute_liver_failure,6,coma,7,stomach_bleeding,6,0,0,0,0,0,0,0,0,1
1443,D0024,Hepatitis E,joint_pain,3,vomiting,5,fatigue,4,high_fever,7,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,acute_liver_failure,6,coma,7,stomach_bleeding,6,0,0,0,0,0,0,0,0,1
1444,D0024,Hepatitis E,joint_pain,3,vomiting,5,fatigue,4,high_fever,7,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,acute_liver_failure,6,coma,7,stomach_bleeding,6,0,0,0,0,0,0,0,0,1
1445,D0024,Hepatitis E,joint_pain,3,vomiting,5,fatigue,4,high_fever,7,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,acute_liver_failure,6,coma,7,stomach_bleeding,6,0,0,0,0,0,0,0,0,1
1446,D0024,Hepatitis E,joint_pain,3,vomiting,5,fatigue,4,high_fever,7,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,acute_liver_failure,6,coma,7,stomach_bleeding,6,0,0,0,0,0,0,0,0,1
1447,D0024,Hepatitis E,joint_pain,3,vomiting,5,fatigue,4,high_fever,7,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,acute_liver_failure,6,coma,7,stomach_bleeding,6,0,0,0,0,0,0,0,0,1
1448,D0024,Hepatitis E,joint_pain,3,vomiting,5,fatigue,4,high_fever,7,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,acute_liver_failure,6,coma,7,stomach_bleeding,6,0,0,0,0,0,0,0,0,1
1449,D0024,Hepatitis E,joint_pain,3,vomiting,5,fatigue,4,high_fever,7,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,acute_liver_failure,6,coma,7,stomach_bleeding,6,0,0,0,0,0,0,0,0,1
1450,D0024,Hepatitis E,joint_pain,3,vomiting,5,fatigue,4,high_fever,7,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,acute_liver_failure,6,coma,7,stomach_bleeding,6,0,0,0,0,0,0,0,0,1
1451,D0024,Hepatitis E,joint_pain,3,vomiting,5,fatigue,4,high_fever,7,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,acute_liver_failure,6,coma,7,stomach_bleeding,6,0,0,0,0,0,0,0,0,1
1452,D0024,Hepatitis E,joint_pain,3,vomiting,5,fatigue,4,high_fever,7,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,acute_liver_failure,6,coma,7,stomach_bleeding,6,0,0,0,0,0,0,0,0,1
1453,D0024,Hepatitis E,joint_pain,3,vomiting,5,fatigue,4,high_fever,7,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,acute_liver_failure,6,coma,7,stomach_bleeding,6,0,0,0,0,0,0,0,0,1
1454,D0023,Hepatitis D,joint_pain,3,vomiting,5,fatigue,4,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1455,D0023,Hepatitis D,joint_pain,3,vomiting,5,fatigue,4,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1456,D0023,Hepatitis D,joint_pain,3,vomiting,5,fatigue,4,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1457,D0023,Hepatitis D,joint_pain,3,vomiting,5,fatigue,4,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1458,D0023,Hepatitis D,joint_pain,3,vomiting,5,fatigue,4,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1459,D0023,Hepatitis D,joint_pain,3,vomiting,5,fatigue,4,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1460,D0023,Hepatitis D,joint_pain,3,vomiting,5,fatigue,4,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1461,D0023,Hepatitis D,joint_pain,3,vomiting,5,fatigue,4,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1462,D0023,Hepatitis D,joint_pain,3,vomiting,5,fatigue,4,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1463,D0023,Hepatitis D,joint_pain,3,vomiting,5,fatigue,4,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1464,D0023,Hepatitis D,joint_pain,3,vomiting,5,fatigue,4,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,yellowing_of_eyes,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1465,D0023,Hepatitis D,joint_pain,3,vomiting,5,fatigue,4,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1466,D0024,Hepatitis E,joint_pain,3,vomiting,5,fatigue,4,high_fever,7,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,acute_liver_failure,6,coma,7,stomach_bleeding,6,0,0,0,0,0,0,0,0,0,0,1
1467,D0024,Hepatitis E,joint_pain,3,vomiting,5,high_fever,7,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,acute_liver_failure,6,coma,7,stomach_bleeding,6,0,0,0,0,0,0,0,0,0,0,1
1468,D0024,Hepatitis E,joint_pain,3,vomiting,5,fatigue,4,yellowish_skin,3,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,acute_liver_failure,6,coma,7,stomach_bleeding,6,0,0,0,0,0,0,0,0,0,0,1
1469,D0024,Hepatitis E,joint_pain,3,vomiting,5,fatigue,4,high_fever,7,dark_urine,4,nausea,5,loss_of_appetite,4,abdominal_pain,4,yellowing_of_eyes,4,acute_liver_failure,6,coma,7,stomach_bleeding,6,0,0,0,0,0,0,0,0,0,0,1
1470,D0013,Diabetes ,fatigue,4,weight_loss,3,restlessness,5,lethargy,2,irregular_sugar_level,5,blurred_and_distorted_vision,5,obesity,4,excessive_hunger,4,increased_appetite,5,polyuria,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1471,D0013,Diabetes ,fatigue,4,weight_loss,3,restlessness,5,lethargy,2,irregular_sugar_level,5,blurred_and_distorted_vision,5,excessive_hunger,4,increased_appetite,5,polyuria,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1472,D0013,Diabetes ,fatigue,4,weight_loss,3,restlessness,5,lethargy,2,irregular_sugar_level,5,blurred_and_distorted_vision,5,excessive_hunger,4,increased_appetite,5,polyuria,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1473,D0013,Diabetes ,fatigue,4,weight_loss,3,restlessness,5,lethargy,2,irregular_sugar_level,5,blurred_and_distorted_vision,5,excessive_hunger,4,increased_appetite,5,polyuria,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1474,D0013,Diabetes ,fatigue,4,weight_loss,3,restlessness,5,lethargy,2,irregular_sugar_level,5,blurred_and_distorted_vision,5,excessive_hunger,4,increased_appetite,5,polyuria,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1475,D0013,Diabetes ,fatigue,4,weight_loss,3,restlessness,5,lethargy,2,irregular_sugar_level,5,blurred_and_distorted_vision,5,excessive_hunger,4,increased_appetite,5,polyuria,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1476,D0013,Diabetes ,fatigue,4,weight_loss,3,restlessness,5,lethargy,2,irregular_sugar_level,5,blurred_and_distorted_vision,5,obesity,4,excessive_hunger,4,increased_appetite,5,polyuria,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1477,D0013,Diabetes ,fatigue,4,weight_loss,3,restlessness,5,lethargy,2,irregular_sugar_level,5,blurred_and_distorted_vision,5,obesity,4,excessive_hunger,4,increased_appetite,5,polyuria,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1478,D0013,Diabetes ,fatigue,4,weight_loss,3,restlessness,5,lethargy,2,irregular_sugar_level,5,blurred_and_distorted_vision,5,obesity,4,excessive_hunger,4,increased_appetite,5,polyuria,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1479,D0013,Diabetes ,fatigue,4,weight_loss,3,restlessness,5,lethargy,2,irregular_sugar_level,5,blurred_and_distorted_vision,5,obesity,4,excessive_hunger,4,increased_appetite,5,polyuria,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1480,D0013,Diabetes ,fatigue,4,weight_loss,3,restlessness,5,lethargy,2,irregular_sugar_level,5,blurred_and_distorted_vision,5,obesity,4,excessive_hunger,4,increased_appetite,5,polyuria,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1481,D0013,Diabetes ,fatigue,4,weight_loss,3,restlessness,5,lethargy,2,irregular_sugar_level,5,blurred_and_distorted_vision,5,obesity,4,excessive_hunger,4,increased_appetite,5,polyuria,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1482,D0013,Diabetes ,fatigue,4,weight_loss,3,restlessness,5,lethargy,2,irregular_sugar_level,5,blurred_and_distorted_vision,5,obesity,4,excessive_hunger,4,increased_appetite,5,polyuria,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1483,D0013,Diabetes ,fatigue,4,weight_loss,3,restlessness,5,lethargy,2,irregular_sugar_level,5,blurred_and_distorted_vision,5,obesity,4,excessive_hunger,4,increased_appetite,5,polyuria,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1484,D0013,Diabetes ,fatigue,4,weight_loss,3,restlessness,5,lethargy,2,irregular_sugar_level,5,blurred_and_distorted_vision,5,obesity,4,excessive_hunger,4,increased_appetite,5,polyuria,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1485,D0013,Diabetes ,fatigue,4,weight_loss,3,restlessness,5,lethargy,2,irregular_sugar_level,5,blurred_and_distorted_vision,5,obesity,4,excessive_hunger,4,increased_appetite,5,polyuria,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1486,D0013,Diabetes ,fatigue,4,weight_loss,3,restlessness,5,lethargy,2,irregular_sugar_level,5,blurred_and_distorted_vision,5,obesity,4,excessive_hunger,4,increased_appetite,5,polyuria,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1487,D0013,Diabetes ,fatigue,4,weight_loss,3,restlessness,5,lethargy,2,irregular_sugar_level,5,blurred_and_distorted_vision,5,obesity,4,excessive_hunger,4,increased_appetite,5,polyuria,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1488,D0013,Diabetes ,fatigue,4,weight_loss,3,restlessness,5,lethargy,2,irregular_sugar_level,5,blurred_and_distorted_vision,5,obesity,4,excessive_hunger,4,increased_appetite,5,polyuria,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1489,D0013,Diabetes ,fatigue,4,weight_loss,3,restlessness,5,lethargy,2,irregular_sugar_level,5,blurred_and_distorted_vision,5,obesity,4,excessive_hunger,4,increased_appetite,5,polyuria,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1490,D0013,Diabetes ,fatigue,4,weight_loss,3,restlessness,5,lethargy,2,irregular_sugar_level,5,blurred_and_distorted_vision,5,obesity,4,excessive_hunger,4,increased_appetite,5,polyuria,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1491,D0013,Diabetes ,fatigue,4,weight_loss,3,restlessness,5,lethargy,2,irregular_sugar_level,5,blurred_and_distorted_vision,5,obesity,4,excessive_hunger,4,increased_appetite,5,polyuria,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1492,D0013,Diabetes ,fatigue,4,weight_loss,3,restlessness,5,lethargy,2,irregular_sugar_level,5,blurred_and_distorted_vision,5,obesity,4,excessive_hunger,4,increased_appetite,5,polyuria,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1493,D0013,Diabetes ,fatigue,4,weight_loss,3,restlessness,5,lethargy,2,irregular_sugar_level,5,blurred_and_distorted_vision,5,obesity,4,excessive_hunger,4,increased_appetite,5,polyuria,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1494,D0013,Diabetes ,fatigue,4,weight_loss,3,restlessness,5,lethargy,2,irregular_sugar_level,5,blurred_and_distorted_vision,5,obesity,4,excessive_hunger,4,increased_appetite,5,polyuria,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1495,D0013,Diabetes ,fatigue,4,weight_loss,3,restlessness,5,lethargy,2,irregular_sugar_level,5,blurred_and_distorted_vision,5,obesity,4,excessive_hunger,4,increased_appetite,5,polyuria,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1496,D0013,Diabetes ,fatigue,4,weight_loss,3,restlessness,5,lethargy,2,irregular_sugar_level,5,blurred_and_distorted_vision,5,obesity,4,excessive_hunger,4,increased_appetite,5,polyuria,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1497,D0013,Diabetes ,fatigue,4,weight_loss,3,restlessness,5,lethargy,2,irregular_sugar_level,5,blurred_and_distorted_vision,5,obesity,4,excessive_hunger,4,increased_appetite,5,polyuria,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1498,D0013,Diabetes ,fatigue,4,weight_loss,3,restlessness,5,lethargy,2,irregular_sugar_level,5,blurred_and_distorted_vision,5,obesity,4,excessive_hunger,4,increased_appetite,5,polyuria,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1499,D0013,Diabetes ,fatigue,4,weight_loss,3,restlessness,5,lethargy,2,irregular_sugar_level,5,blurred_and_distorted_vision,5,obesity,4,excessive_hunger,4,increased_appetite,5,polyuria,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1500,D0013,Diabetes ,fatigue,4,weight_loss,3,restlessness,5,lethargy,2,irregular_sugar_level,5,blurred_and_distorted_vision,5,obesity,4,excessive_hunger,4,increased_appetite,5,polyuria,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1501,D0013,Diabetes ,fatigue,4,weight_loss,3,restlessness,5,lethargy,2,irregular_sugar_level,5,blurred_and_distorted_vision,5,obesity,4,excessive_hunger,4,increased_appetite,5,polyuria,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1502,D0013,Diabetes ,fatigue,4,weight_loss,3,restlessness,5,lethargy,2,irregular_sugar_level,5,blurred_and_distorted_vision,5,obesity,4,excessive_hunger,4,increased_appetite,5,polyuria,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1503,D0013,Diabetes ,fatigue,4,weight_loss,3,restlessness,5,lethargy,2,irregular_sugar_level,5,blurred_and_distorted_vision,5,obesity,4,excessive_hunger,4,increased_appetite,5,polyuria,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1504,D0028,Hypothyroidism,fatigue,4,weight_gain,3,cold_hands_and_feets,5,mood_swings,3,lethargy,2,dizziness,4,enlarged_thyroid,6,brittle_nails,5,swollen_extremeties,5,depression,3,irritability,2,abnormal_menstruation,6,0,0,0,0,0,0,0,0,0,0,1
1505,D0028,Hypothyroidism,fatigue,4,weight_gain,3,cold_hands_and_feets,5,mood_swings,3,lethargy,2,dizziness,4,enlarged_thyroid,6,brittle_nails,5,swollen_extremeties,5,depression,3,irritability,2,abnormal_menstruation,6,0,0,0,0,0,0,0,0,0,0,1
1506,D0028,Hypothyroidism,fatigue,4,weight_gain,3,cold_hands_and_feets,5,mood_swings,3,lethargy,2,dizziness,4,enlarged_thyroid,6,brittle_nails,5,swollen_extremeties,5,depression,3,irritability,2,abnormal_menstruation,6,0,0,0,0,0,0,0,0,0,0,1
1507,D0028,Hypothyroidism,fatigue,4,weight_gain,3,cold_hands_and_feets,5,mood_swings,3,lethargy,2,dizziness,4,enlarged_thyroid,6,brittle_nails,5,swollen_extremeties,5,depression,3,irritability,2,abnormal_menstruation,6,0,0,0,0,0,0,0,0,0,0,1
1508,D0013,Diabetes ,fatigue,4,weight_loss,3,restlessness,5,lethargy,2,irregular_sugar_level,5,blurred_and_distorted_vision,5,excessive_hunger,4,increased_appetite,5,polyuria,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1509,D0013,Diabetes ,fatigue,4,weight_loss,3,restlessness,5,lethargy,2,irregular_sugar_level,5,blurred_and_distorted_vision,5,obesity,4,excessive_hunger,4,increased_appetite,5,polyuria,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
